IdCaso,Id,DIAH,MESH,ANNOH,COD_DANE_MUN,DEPTO_CASO,MUNINICIO_CASO,Sexo,Etnia,OcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,Grupo,DESCRIPCION_GRUPO,SituacionActualVictima,AfectacionHeridos,CircunstanciaMuerteVictima,ActividadDesarrolladaMomentoAfectacion,Estado
445478,490672,1,8,1995,19821,Cauca,Toribío,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445479,490673,5,9,1995,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445480,490674,14,9,1995,5736,Antioquia,Segovia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445481,490675,10,10,1995,15183,Boyacá,Chita,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445482,490676,5,11,1995,5659,Antioquia,San juan de urabá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445484,490678,1,12,1995,18753,Caquetá,San vicente del caguán,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445485,490679,1,12,1995,18753,Caquetá,San vicente del caguán,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445486,490680,26,12,1995,86865,Putumayo,Valle del guamuez,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445487,490681,1,1,1996,13683,Bolívar,Santa rosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445488,490682,12,1,1996,47980,Magdalena,Zona bananera,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445489,490683,20,1,1996,13670,Bolívar,San pablo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445490,490684,19,2,1996,68001,Santander,Bucaramanga,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445491,490685,22,2,1996,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
445492,490686,15,4,1996,52573,Nariño,Puerres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445493,490687,12,5,1996,13244,Bolívar,El carmen de bolívar,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445495,490689,20,6,1996,50001,Meta,Villavicencio,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445496,490690,25,6,1996,19050,Cauca,Argelia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445497,490691,2,7,1996,85315,Casanare,Sácama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445498,490692,7,7,1996,95200,Guaviare,Miraflores,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445499,490693,9,7,1996,47001,Magdalena,Santa marta,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445500,490694,7,8,1996,13670,Bolívar,San pablo,M,,Sin información,Civil,,,,Herida,Amputación de miembro(s),,Sin información,Publicado
445501,490695,21,8,1996,95200,Guaviare,Miraflores,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445502,490696,30,8,1996,19698,Cauca,Santander de quilichao,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445503,490697,14,9,1996,13244,Bolívar,El carmen de bolívar,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445504,490698,1,10,1996,5893,Antioquia,Yondó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445505,490699,31,10,1996,70823,Sucre,Tolú viejo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445506,490700,20,11,1996,5045,Antioquia,Apartadó,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445507,490701,20,11,1996,5045,Antioquia,Apartadó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445508,490702,8,12,1996,85400,Casanare,Támara,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Herida,Herida(s),,Operaciones militares,Publicado
445509,490703,9,12,1996,5837,Antioquia,Turbo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445510,490704,31,12,1996,95015,Guaviare,Calamar,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445511,490705,6,1,1997,50711,Meta,Vistahermosa,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445512,490706,12,1,1997,41349,Huila,Hobo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445513,490707,1,2,1997,47001,Magdalena,Santa marta,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445515,490709,19,2,1997,19397,Cauca,La vega,M,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
445516,490710,20,2,1997,19397,Cauca,La vega,M,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445517,490711,23,2,1997,68296,Santander,Galán,M,,Sin información,Civil,,,,Herida,Herida(s),,Tránsito por trocha o camino,Publicado
445518,490712,27,2,1997,5045,Antioquia,Apartadó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445519,490713,3,3,1997,5055,Antioquia,Argelia,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445520,490714,15,3,1997,25438,Cundinamarca,Medina,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445521,490715,21,3,1997,81001,Arauca,Arauca,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445522,490716,4,4,1997,95015,Guaviare,Calamar,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445523,490717,4,4,1997,85015,Casanare,Chámeza,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445524,490718,15,4,1997,25335,Cundinamarca,Guayabetal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
445525,490719,27,4,1997,81065,Arauca,Arauquita,M,,Sin información,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
445526,490720,15,5,1997,54810,Norte de santander,Tibú,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445527,490721,20,5,1997,68689,Santander,San vicente de chucurí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445528,490722,11,6,1997,5284,Antioquia,Frontino,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445529,490723,16,6,1997,5837,Antioquia,Turbo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
445530,490724,1,7,1997,20550,Cesar,Pelaya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445531,490725,15,7,1997,5147,Antioquia,Carepa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445532,490726,17,7,1997,54405,Norte de santander,Los patios,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445533,490727,20,8,1997,50330,Meta,Mesetas,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445534,490728,31,8,1997,86865,Putumayo,Valle del guamuez,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445535,490729,10,9,1997,13810,Bolívar,Tiquisio,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445536,490730,19,9,1997,5125,Antioquia,Caicedo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445537,490731,30,9,1997,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445538,490732,10,10,1997,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445539,490733,27,10,1997,41668,Huila,San agustín,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445540,490734,14,11,1997,41020,Huila,Algeciras,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445541,490735,28,11,1997,50590,Meta,Puerto rico,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445542,490736,21,12,1997,70508,Sucre,Ovejas,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445543,490737,22,12,1997,0,Sin informacion,Sin informacion,H,Indígena,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445544,490738,23,12,1997,5847,Antioquia,Urrao,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445545,490739,25,12,1997,68464,Santander,Mogotes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445546,490740,1,1,1998,19050,Cauca,Argelia,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445548,490742,5,1,1998,13006,Bolívar,Achí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445549,490743,30,1,1998,85001,Casanare,Yopal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445550,490744,9,2,1998,50686,Meta,San juanito,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445551,490745,19,2,1998,11001,"Bogotá, d.c.","Bogotá, d.c.",H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445552,490746,25,2,1998,85315,Casanare,Sácama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445553,490747,26,2,1998,5045,Antioquia,Apartadó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445554,490748,1,3,1998,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445555,490749,12,4,1998,50606,Meta,Restrepo,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445556,490750,1,5,1998,85001,Casanare,Yopal,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445557,490751,1,5,1998,85001,Casanare,Yopal,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445558,490752,8,5,1998,19212,Cauca,Corinto,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Desconocida,,,Sin información,Publicado
445559,490753,30,5,1998,54250,Norte de santander,El tarra,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445560,490754,31,5,1998,20001,Cesar,Valledupar,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445561,490755,3,7,1998,13670,Bolívar,San pablo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445563,490757,17,7,1998,5480,Antioquia,Mutatá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445564,490758,1,8,1998,20550,Cesar,Pelaya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445565,490759,3,8,1998,13212,Bolívar,Córdoba,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445566,490760,4,8,1998,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445567,490761,6,8,1998,54810,Norte de santander,Tibú,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445568,490762,3,9,1998,54174,Norte de santander,Chitagá,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445569,490763,4,9,1998,5055,Antioquia,Argelia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445570,490764,14,9,1998,85125,Casanare,Hato corozal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445571,490765,15,9,1998,85125,Casanare,Hato corozal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445572,490766,20,9,1998,50313,Meta,Granada,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445573,490767,25,9,1998,5045,Antioquia,Apartadó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445574,490768,31,10,1998,13244,Bolívar,El carmen de bolívar,H,Indígena,Fuerza pública,Combatiente,,Agente del estado,Armada nacional,Herida,Herida(s),,Operaciones militares,Publicado
445575,490769,1,11,1998,97001,Vaupés,Mitú,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445576,490770,2,11,1998,86865,Putumayo,Valle del guamuez,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445577,490771,13,11,1998,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445579,490773,26,11,1998,95025,Guaviare,El retorno,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445580,490774,1,1,1999,19701,Cauca,Santa rosa,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445581,490775,25,3,1999,5480,Antioquia,Mutatá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
445582,490776,13,4,1999,13030,Bolívar,Altos del rosario,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445584,490778,21,4,1999,50124,Meta,Cabuyaro,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445585,490779,21,4,1999,50124,Meta,Cabuyaro,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445586,490780,21,4,1999,50124,Meta,Cabuyaro,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445587,490781,21,4,1999,50124,Meta,Cabuyaro,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445588,490782,21,4,1999,50124,Meta,Cabuyaro,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445589,490783,21,4,1999,50124,Meta,Cabuyaro,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445590,490784,21,4,1999,50124,Meta,Cabuyaro,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445591,490785,1,5,1999,13667,Bolívar,San martín de loba,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
445592,490786,15,5,1999,19698,Cauca,Santander de quilichao,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445593,490787,31,5,1999,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445596,490790,13,6,1999,81794,Arauca,Tame,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445597,490791,10,7,1999,50577,Meta,Puerto lleras,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445598,490792,10,7,1999,5134,Antioquia,Campamento,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445599,490793,19,7,1999,54245,Norte de santander,El carmen,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445600,490794,19,7,1999,13244,Bolívar,El carmen de bolívar,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445602,490796,14,9,1999,13244,Bolívar,El carmen de bolívar,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445603,490797,3,10,1999,18256,Caquetá,El paujíl,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445604,490798,6,10,1999,19050,Cauca,Argelia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445605,490799,19,10,1999,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445606,490800,12,11,1999,85300,Casanare,Sabanalarga,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445607,490801,16,11,1999,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445608,490802,9,12,1999,54245,Norte de santander,El carmen,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445609,490803,9,12,1999,54245,Norte de santander,El carmen,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445610,490804,15,12,1999,5652,Antioquia,San francisco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445611,490805,19,12,1999,44420,La guajira,La jagua del pilar,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445612,490806,20,12,1999,44855,La guajira,Urumita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
445613,490807,22,12,1999,25377,Cundinamarca,La calera,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
445615,490809,1,1,2000,68320,Santander,Guadalupe,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
